"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area"
"6731502","673150",7,94949.2498702072,4693.91157794792,728.560338920215
"6731601","673160",3,6033.66781254485,5333.56529679568,3922.81337982514
"6731602","673160",3,6686.38062502816,4630.39711622999,4458.77911591908
"6731603","673160",3,9939.4987500729,5597.64720184895,4400.39053635113
"6731604","673160",2,6532.6171875624,5258.14967823726,3602.71283131075
"6731605","673160",2,6865.25749999727,6024.36362289052,3835.95033381763
"6731606","673160",2,10753.1690624505,4501.79869582877,2928.18478672131
"6731701","673170",2,18331.8228124783,12459.9595353057,1639.85485000035
"6731702","673170",4,30010.8303123936,19291.7987692136,6841.55501682684
"6731801","673180",1,22287.606875062,10943.9032163412,2006.11592867793
"6731901","673190",3,7813.32968755066,3566.33169397886,1441.38717005774
"6731902","673190",2,4074.66906247009,3582.06970387726,3010.92251241626
"6731903","673190",2,3466.27875001822,3408.64490263704,3404.59424914431
"6731904","673190",2,3424.29249999067,2962.15964723565,2943.00042110763
"6731905","673190",5,52586.4668750595,24008.8540452553,2158.89481784046
"6732001","673200",6,3685.58500007179,2385.43344145649,2120.64808001323
"6732002","673200",6,6603.85249993042,3550.60243656405,3846.92135374062
"6732003","673200",6,5896.64343757601,4246.43708825298,3165.6382010245
"6732004","673200",6,11732.8699999743,8164.06384520023,4311.27856507897
"6732005","673200",1,3559.83624996524,744.439238592138,1349.57805483113
"6732101","673210",9,6263.96562503662,5065.35158629122,3238.71665836126
"6732102","673210",8,7036.12781248987,6245.02379849274,4549.48909250472
"6732103","673210",13,23934.8874999788,3041.98533495073,3058.67003635959
"6732104","673210",6,4309.93781248806,3377.53560418636,4280.15836932872
"6732201","673220",13,156852.895774601,21426.0463376368,4591.08777393104
"6732202","673220",23,284258.544940621,40824.6466696306,20039.0625978167
"6732301","673230",4,12279.7259374745,4980.58629476279,4738.95858801459
"6732302","673230",3,12700.8946874586,9229.16388538596,2120.58179193621
"6732303","673230",17,73019.8571877703,31058.0813586144,5498.13269097708
"6732304","673230",3,4724.24781249091,4165.56747371983,4680.84429168026
"6732305","673230",3,4852.67625002726,4753.37825763625,4806.69697292557
"6732401","673240",6,16946.5337499636,12888.5102442726,3489.68251366483
"6732402","673240",2,20306.1899999673,16943.8414300422,987.21309999912
"6732501","673250",7,6109.03000001493,5503.0124438874,4574.78271106107
"6732502","673250",7,4993.77906248998,4169.96674948116,3928.52480899543
"6732503","673250",7,4687.84437497379,4216.98983621348,3976.34586169512
"6732504","673250",6,5608.77187496657,4828.96535778441,1188.62576179462
"6732601","673260",5,7373.79999999795,6661.04135232314,5952.70382085202
"6732602","673260",7,6221.78250003792,5269.60746615942,4813.63667342789
"6732603","673260",7,4987.85437503015,4093.68074109533,3877.99928755633
"6732604","673260",20,43786.4318749271,20324.9146165974,2961.4031853716
"6732605","673260",6,6384.46031252295,6134.38244227925,1523.5388521686
"6732606","673260",1,9151.3850000063,6966.45222290535,1849.98710000049
"6732701","673270",6,11651.3881249372,8921.37224717834,5442.93257586868
"6732702","673270",6,5885.98375007533,5520.21436096187,4138.10468385066
"6732703","673270",7,11461.1965624206,5745.06379760569,3862.30541192379
"6732704","673270",6,5141.26687505073,4916.4150945138,3688.96203284059
"6732705","673270",4,8167.44375000894,4807.39961547908,5508.50682183792
"6732706","673270",4,17807.6859374396,1904.99862522143,2529.31496663005
"6732801","673280",13,3115.78862538375,11148.0679026116,22839.8248497895
"6732802","673280",13,6011.92741824035,45431.6512174352,26379.915336592
"6732803","673280",15,1005.55251251254,13450.1366044274,11739.5000787349
"6732804","673280",12,943.366717333905,10379.0382591744,15946.0257768268
"6732901","673290",6,6238.26531252451,5963.95689892862,5552.6824748572
"6732902","673290",2,15639.7915625274,7777.01182380511,3256.73774053878
"6733001","673300",3,8703.86156247463,5605.33261401483,6089.06485589413
"6733002","673300",3,4650.42781254975,4635.81682421477,4612.82372680769
"6733003","673300",3,9553.71812489862,7026.18392525103,3967.30089678359
"6733004","673300",2,5538.16187501827,5006.29922001879,3266.94347071095
"6733005","673300",2,5451.68187496508,4923.60962582606,3142.44884545309
"6733006","673300",2,6449.16812500358,5654.68018716854,3685.66287763813
"6733101","673310",1,11465.7299999297,7621.37083404604,2068.33446792047
"6733201","673320",6,22309.2503125072,19289.3630735951,1391.39492712449
"6733202","673320",3,60093.0525000696,14240.925331609,60.3903842020063
"6733301","673330",7,20350.9521874152,14779.0537252938,9053.84086579841
"6733302","673330",7,24469.2153126672,6412.58345650195,3106.36291695395
"6733401","673340",7,10217.522499945,8377.11900563916,4769.36751651822
"6733402","673340",7,7755.52250000928,6257.11928317783,3970.26042085572
"6733403","673340",5,13708.839062459,12158.2491255414,3463.33907869301
"6733501","673350",5,9246.40531256795,8003.53652874939,6110.3315960858
"6733502","673350",7,6588.83499997482,5866.57488892667,4348.30474144098
"6733503","673350",7,6946.66249999963,6239.1467118971,4631.99119333737
"6733504","673350",7,5141.96531255695,4998.22877839406,3420.62091131147
"6733505","673350",8,28321.7399999611,9671.91271961224,10257.963515281
"6733506","673350",9,93997.7378124883,4917.4377174679,2814.10782982083
"6733507","673350",6,52348.5156884566,13964.6406466118,4511.75505002216
"6733601","673360",8,50151.5254625306,17500.9333519402,8346.68675018067
"6733602","673360",1,15381.4837500245,5761.10058997292,1910.33824592215
"6733603","673360",1,18531.587187487,7132.9555821754,2481.71590848896
"6733604","673360",2,44044.5896874614,8529.17828875268,5742.12068834156
"6733701","673370",5,14020.4694270901,13532.5915475204,4631.88968738983
"6733702","673370",8,7263.65819595754,23913.6038971273,4683.31604966521
"6733703","673370",10,9117.25375003414,8026.54636732544,8511.54872179445
"6733704","673370",6,4626.82656253316,3429.81723179395,4089.16026964056
"6733801","673380",9,54413.1915625636,20206.2911261058,18759.5116382295
"6733901","673390",12,43672.7728125267,19512.5838162381,13836.3491203404
"6733902","673390",11,11527.1912500113,7661.65601470508,7333.00378440692
"6733903","673390",13,22033.1862500664,8643.33760951087,7382.47238115361
"6734001","673400",10,17757.803437409,9705.30832650443,7425.40466583055
"6734002","673400",8,15338.1837500073,6688.09061351512,5103.61416641154
"6734003","673400",10,11428.5293749971,10849.701483896,5728.1503675905
"6734004","673400",13,15822.5562500309,11562.6583848782,8139.16580464269
"6734101","673410",7,12185.5806249718,11230.8464469088,5633.63765559366
"6734102","673410",13,38748.727500163,16859.8573685765,6979.94285860716
"6734103","673410",8,11821.8390625231,11465.3902800106,3979.2086812933
"6734104","673410",4,28871.417187565,5549.01556284726,3299.81994044129
"6734105","673410",11,20865.7318749689,6865.23732096513,4959.82704999857
"6734106","673410",1,12937.0559374243,318.588393513579,4156.45708136167
"6734107","673410",1,27169.300624989,2100.11444720346,2588.40144999977
"6734108","673410",2,23280.6706249956,5570.98233346377,1710.85683671242
"6734201","673420",12,78991.7165624499,22387.3479708899,9480.48139248876
"6734202","673420",5,14211.4318751395,6573.42081291974,4266.33145632868
"6734203","673420",5,4865.14843749627,4002.48024777957,4831.59677160392
"6734204","673420",8,31226.6632092204,17063.7066516834,3522.99779264508
"6734205","673420",7,12394.2693749405,5582.92969067139,3008.54283739883
"6734301","673430",3,17133.8881251761,12926.7523106614,2133.45666374173
"6734302","673430",5,6501.7643749573,5177.43114054311,5171.4387345562
"6734303","673430",6,4606.58499998879,3852.90723669739,3753.36810591538
"6734304","673430",7,4295.74812497082,3952.69772237912,3691.79248915752
"6734305","673430",7,5497.60468754545,4884.7539354203,4728.45788890187
"6734401","673440",5,22923.7521874779,8539.03308543563,3532.87051486224
"6734402","673440",7,6810.99093745323,5755.05882203416,4676.26211807597
"6734403","673440",7,5214.70656243502,4360.55477757359,3579.22316367558
"6734404","673440",7,3800.8296874779,3540.90781500947,2541.44328524754
"6734405","673440",6,10376.4031249805,2591.18502226836,1687.882963832
"6734501","673450",7,11046.8687500115,9652.27009984851,2609.55054059206
"6734502","673450",9,23258.9284375254,14097.2249000822,1603.63576549069
"6734503","673450",7,6911.34187497245,5765.9737032417,4461.07590050081
"6734504","673450",7,6110.84124999843,5801.07060669968,2730.5451327659
"6734505","673450",6,32435.4668750237,4759.92638384174,4099.03010583529
"6734506","673450",6,9509.94187489746,2788.59582892468,1402.1216996921
"6734601","673460",8,51244.1353126531,2751.71592239614,1984.26454127074
"6734602","673460",6,6408.08343751077,5168.18903970299,3582.21457606903
"6734603","673460",6,6038.51687502116,5341.81125249364,3263.41841782998
"6734604","673460",5,10874.0137499906,8527.31169166602,3290.37457728875
"6734605","673460",23,125377.967499749,20734.2540323948,20074.1850252817
"6734701","673470",8,15783.4737500306,14605.8089528524,3462.09589481668
"6734702","673470",7,7509.57093756367,6778.25235888453,4852.6987242342
"6734703","673470",8,25881.1696875229,14101.4890134676,2710.10582718845
"6734704","673470",6,7041.02375004929,5208.19835873915,5994.64500124566
"6734801","673480",9,121129.534999996,19526.533189965,5185.4527537903
"6734911","673491",25,90558.4615625059,12982.9781823545,16905.2740999926
"6734921","673492",17,33223.1783264717,19157.4706214515,8563.81814999739
"6734922","673492",3,21530.4093750082,15324.07957626,2133.42256673863
"6734923","673492",1,9551.41385633656,8339.13644497108,2158.20113326353
"6734924","673492",1,23640.5709375851,9197.68309743714,3953.63501170743
"6734925","673492",1,4996.4515625377,4017.02838527068,2419.43651027465
"6734926","673492",3,13030.9000240526,11588.2814333239,2962.12664757739
"6734931","673493",26,79442.6384373675,63394.1137197102,18783.8815969718
"6734932","673493",1,3225.05539861671,2490.57073652628,1211.66028347192
"6734941","673494",6,20078.8584375316,7455.21444890322,4634.96234234917
"6734942","673494",4,8231.13562506437,6888.20300386229,3501.17592534295
"6734943","673494",4,10022.3209374659,6813.50717272665,3986.44235317688
"6734944","673494",9,15364.3371875118,15244.6781684337,6442.26891259837
"6734945","673494",15,65421.0516423928,8615.55804177013,8250.98278487299
"6734946","673494",9,12818.0840626229,10152.430041392,6966.2246683818
"6734947","673494",27,42785.3851434179,30796.167999468,17422.5578337719
"6734951","673495",5,13944.4781250134,8131.69627678209,3636.72351366497
"6734952","673495",3,4335.86343748681,2766.91175106075,2309.80360473413
"6734953","673495",6,33991.1856250264,23774.1725829578,6205.32564327918
"6734961","673496",8,6054.38562506624,3827.97959546908,5984.0453197707
"6734962","673496",9,7681.08562496677,6006.56827304099,6193.21115786093
"6734963","673496",26,74311.8418750875,62917.4771081418,31093.0505234831
"6734964","673496",7,8647.2140624905,8504.44358747487,4850.43165287934
"6734965","673496",9,8441.28124994063,6504.98084118665,8124.12856827463
"6735001","673500",15,72809.3796875253,29654.0574919909,5502.57428348158
"6735002","673500",13,57475.0637501404,16391.8383730669,10215.0692130975
"6735003","673500",13,130043.040345277,17508.4726123666,1964.16325776183
"6735004","673500",7,3410.50637434918,5109.3080600017,2567.71814501658
"6735005","673500",7,5098.16125003342,4964.46671112999,3405.66034310509
"6735101","673510",7,5193.74531248026,4785.3754814734,3245.88666440389
"6735102","673510",17,25371.7140624188,23953.0354023449,11843.0994986354
"6735103","673510",7,3963.08466589637,6284.35738459107,4977.48740291176
"6735104","673510",11,4399.08891518938,12505.6792947107,3793.48262805631
"6735201","673520",16,112035.210373961,41240.629731291,10280.5102812378
"6735301","673530",7,3968.43343748944,3881.27241984801,3830.56495593354
"6735302","673530",7,4211.81625000061,3535.55578288808,4081.57366673031
"6735303","673530",7,2547.91531250672,2474.88004947687,2439.54966502765
"6735304","673530",6,4851.64937501773,4188.40825598719,2143.10238443935
"6735401","673540",7,7147.37468754468,6570.40918303587,6040.04028466431
"6735402","673540",7,5662.60093747731,5239.75030999964,4726.62962033588
"6735403","673540",9,13034.0059374648,12276.6805299675,2814.51428601891
"6735404","673540",5,7513.05562498723,6172.32748955869,5322.49751369376
"6735405","673540",6,4411.20593757892,2998.08341257961,1988.47444534535
"6735406","673540",8,24157.5131249083,10336.2936827561,5200.57943446934
"6735407","673540",11,18326.3028125498,14660.225085426,7016.13589933046
"6735501","673550",4,8411.8378124563,7077.29285078752,2634.9700652617
"6735502","673550",7,4413.20187504869,3810.06821894757,2734.17166118597
"6735503","673550",7,4851.80656246934,4571.17207643576,3579.23848232394
"6735504","673550",7,3587.08562496211,2956.45710412855,2454.08449354337
"6735505","673550",6,7219.6831249895,5542.05332972105,2365.26317995868
"6735601","673560",5,9243.46718747262,7549.80351835461,4492.37079557218
"6735602","673560",7,4417.0059375139,3988.23687090725,4143.53275495619
"6735603","673560",7,4736.69062503474,4490.93875590883,4077.18354171651
"6735604","673560",6,3979.27437494835,3268.18720440124,3821.43044492509
"6735605","673560",3,15873.151562498,12959.3307369811,2933.15673801664
"6735701","673570",9,9170.89499999955,8150.04052172147,3201.83414400809
"6735702","673570",7,3678.06374999695,3445.56150928207,2715.13432193281
"6735703","673570",7,4705.99718748499,4426.27818501182,3505.55890693539
"6735704","673570",7,4332.07874997496,4103.33659326192,2482.96952574525
"6735705","673570",4,29392.123125056,17905.8974039304,2527.75268803199
"6735706","673570",3,12053.5850000391,9411.24407086926,5137.53696301451
"6735811","673581",63,114393.255716372,47575.1660989433,36546.8532678534
"6735812","673581",4,6090.06749997567,5482.95171014464,3074.38097911676
"6735813","673581",6,9264.74062496424,8629.13274644688,3458.24167586696
"6735814","673581",1,10046.0374999642,3235.85428486299,3494.60145347589
"6735815","673581",1,9596.64718747139,7091.66965441906,4939.05189372937
"6735816","673581",1,6859.79125007801,5531.17246341519,3972.22378692671
"6735817","673581",1,2585.84968753532,2506.08309032925,2357.19156337385
"6735821","673582",21,139908.18593759,50722.4476299492,12745.3303830375
"6735822","673582",14,31407.0715624449,25294.5350371655,11266.0966966206
"6735901","673590",1,37855.7700000331,19662.2655531154,1999.78571193875
"6735902","673590",12,59494.5740622692,18848.434961657,7627.19634549308
"6735903","673590",10,29586.2612500247,14177.8261831884,7989.45168033752
"6736011","673601",5,7024.65624999255,3774.84726606403,2409.21103160561
"6736012","673601",4,8877.34281252418,5216.49511426897,3792.8064698875
"6736013","673601",10,13262.8040623888,10231.3405643909,6403.99692626065
"6736014","673601",9,11047.3837499289,8837.37963015528,7312.28663309367
"6736015","673601",10,18803.8109375387,18332.7796478311,5084.8810523115
"6736016","673601",4,13892.2953124695,12133.0902982046,4009.43641432188
"6736021","673602",12,58157.3350000381,4633.74409495481,5743.04062241432
"6736022","673602",10,14358.1050001215,11374.8313001352,11254.6604636783
