"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area","TOTAL_POP","N_ADRESY_R","CLC_area_R","UA_area_R","BDOT_area_R","POP_REJ"
"6704504","670450",108,89321.8800711632,73770.949294727,72785.0126283639,296,141,178964.97831577,115662.073290769,103682.018266704,1232
"6704505","670450",12,10442.2032446917,12685.1078089522,7352.79380889004,351,141,178964.97831577,115662.073290769,103682.018266704,1232
"6704601","670460",3,5637.80250003701,5076.48166275444,0,123,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704602","670460",3,5411.92187500279,4870.2493804628,19.0056379678426,132,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704603","670460",3,4381.99000003096,3704.64990081938,16.7161208441248,120,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704604","670460",6,19382.459687571,18754.4111885652,0,115,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704605","670460",4,6179.82281246409,5298.49224798513,0,158,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704606","670460",4,6475.50343748182,5539.63515218878,0,155,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704607","670460",4,4387.28624993603,3286.74456335267,0,170,27,51856.7865625237,46530.6640961284,35.7217588119674,973
"6704701","670470",55,46368.4690523827,35931.1381829468,36487.6957185636,192,139,123582.722489954,103283.553265608,106187.091907674,507
"6704702","670470",55,45812.6487500146,39463.1173160613,43432.8402074836,181,139,123582.722489954,103283.553265608,106187.091907674,507
"6704703","670470",29,31401.6046875566,27889.2977665996,26266.5559816264,134,139,123582.722489954,103283.553265608,106187.091907674,507
"6704801","670480",33,32483.9899999499,27903.4749415017,26672.6738289899,202,110,108052.918450355,93428.2532144389,85038.917907542,473
"6704802","670480",39,33590.3065756503,32421.3062409545,30527.7928174435,149,110,108052.918450355,93428.2532144389,85038.917907542,473
"6704803","670480",38,41978.6218747548,33103.4720319826,27838.4512611086,122,110,108052.918450355,93428.2532144389,85038.917907542,473
"6704901","670490",5,7313.76343743363,7031.95481762371,0,155,27,35840.2243749417,32277.7185711319,0,772
"6704902","670490",5,7355.85249999096,6320.90514917404,0,154,27,35840.2243749417,32277.7185711319,0,772
"6704903","670490",6,9716.2028125223,8981.55097164211,0,170,27,35840.2243749417,32277.7185711319,0,772
"6704904","670490",6,5613.08531250135,5323.67656870827,0,147,27,35840.2243749417,32277.7185711319,0,772
"6704905","670490",5,5841.32031249348,4619.63106398378,0,146,27,35840.2243749417,32277.7185711319,0,772
"6705001","670500",9,14691.9725000132,13915.2730961456,0,195,32,36483.4784375182,32258.316859539,0,692
"6705002","670500",8,6272.23906248249,5445.04689091531,0,164,32,36483.4784375182,32258.316859539,0,692
"6705003","670500",9,11148.2896875595,9713.45234589156,0,174,32,36483.4784375182,32258.316859539,0,692
"6705004","670500",6,4370.97718746308,3184.54452658661,0,159,32,36483.4784375182,32258.316859539,0,692
"6705101","670510",50,39003.9633394238,32710.1991366189,28767.8487828563,145,65,166119.041777052,43030.4972087945,36066.6079599541,515
"6705102","670510",9,57798.9646875025,10320.2980721756,5793.33328984142,191,65,166119.041777052,43030.4972087945,36066.6079599541,515
"6705103","670510",6,69316.1137501262,0,1505.4258872564,179,65,166119.041777052,43030.4972087945,36066.6079599541,515
"6705201","670520",51,42904.3575000912,32128.2864927975,25715.6235406611,130,185,154869.85000009,126780.13887832,118650.594855715,836
"6705202","670520",65,54456.8065624209,43829.2672114328,41066.152824813,220,185,154869.85000009,126780.13887832,118650.594855715,836
"6705203","670520",32,23420.4946875051,20444.8659682806,21128.6953680101,149,185,154869.85000009,126780.13887832,118650.594855715,836
"6705204","670520",16,17633.7903125584,15436.2387591347,15798.9230251965,187,185,154869.85000009,126780.13887832,118650.594855715,836
"6705205","670520",21,16454.4009375144,14941.4804466739,14941.2000970343,150,185,154869.85000009,126780.13887832,118650.594855715,836
"6705301","670530",16,31202.1518748187,10821.8333549752,10589.8401045675,138,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705302","670530",3,5079.7756250836,4796.34214953985,5079.77562508348,244,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705303","670530",39,27140.2278125454,23165.4019004964,22786.4594904658,155,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705304","670530",3,6808.0584375308,6154.90775814606,4260.84146320424,137,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705305","670530",1,2079.01875002496,1751.81215212401,1649.78051905765,119,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705306","670530",29,16555.1956250872,14881.9507080989,14479.7945617376,142,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705307","670530",29,22858.231874804,21561.8863581642,18025.2605153873,98,120,111722.659999895,83134.1343815447,76871.7522795035,1033
"6705401","670540",11,33006.5743748173,8265.80555085372,5455.08327371429,86,82,230535.451250079,75959.4558858162,94818.158855413,558
"6705402","670540",11,43930.4475002363,6458.95141528465,15273.3393717453,24,82,230535.451250079,75959.4558858162,94818.158855413,558
"6705403","670540",39,70456.9906251887,45571.5616584985,36001.4341971134,265,82,230535.451250079,75959.4558858162,94818.158855413,558
"6705404","670540",21,83141.4387498368,15663.1372611794,38088.3020128401,183,82,230535.451250079,75959.4558858162,94818.158855413,558
"6705501","670550",14,17391.2484374568,14176.2769854236,10312.8118219622,55,120,126405.426562283,90710.3638396684,80155.3976537541,565
"6705502","670550",21,20518.1900000609,13581.0487034246,11030.9704353704,72,120,126405.426562283,90710.3638396684,80155.3976537541,565
"6705503","670550",57,44652.2756249215,36035.1553157961,35862.5216964144,221,120,126405.426562283,90710.3638396684,80155.3976537541,565
"6705504","670550",9,22168.4078124631,6522.64584289957,6828.36411209265,87,120,126405.426562283,90710.3638396684,80155.3976537541,565
"6705505","670550",19,21675.3046873803,20395.2369921245,16120.7295879143,130,120,126405.426562283,90710.3638396684,80155.3976537541,565
"6705601","670560",16,17333.1903125532,13855.4626067493,10922.340298821,59,65,58562.6215624781,51714.7809561408,45160.6705315133,542
"6705602","670560",11,8707.46031237394,7781.20973837021,6457.35163378567,126,65,58562.6215624781,51714.7809561408,45160.6705315133,542
"6705603","670560",28,25973.891562501,23835.7770971955,21283.2125684303,87,65,58562.6215624781,51714.7809561408,45160.6705315133,542
"6705604","670560",8,4253.55812504608,4086.60135808215,4215.87941269099,95,65,58562.6215624781,51714.7809561408,45160.6705315133,542
"6705605","670560",2,2294.52125000395,2155.73015574366,2281.88661778532,175,65,58562.6215624781,51714.7809561408,45160.6705315133,542
"6705701","670570",46,158036.243783105,122989.791252166,15574.101464769,82,46,158036.243783105,122989.791252166,15574.101464769,82
"6705801","670580",41,28305.8153126728,25004.6511048391,24266.0113817119,150,176,122600.731562691,110701.957472792,115644.091362508,675
"6705802","670580",41,29902.6181249171,27101.6436638981,29889.6411260762,151,176,122600.731562691,110701.957472792,115644.091362508,675
"6705803","670580",32,23732.7212501056,21513.9932392512,22750.5830034074,148,176,122600.731562691,110701.957472792,115644.091362508,675
"6705804","670580",38,25217.739375012,22468.838030155,24980.0233735704,115,176,122600.731562691,110701.957472792,115644.091362508,675
"6705805","670580",24,15441.8374999836,14612.8314346482,13757.8324777423,111,176,122600.731562691,110701.957472792,115644.091362508,675
"6705901","670590",34,80770.3374999231,2.33540373130427,43983.6963314537,196,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705902","670590",4,36398.4628125229,5396.23706333128,3375.55617161631,372,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705903","670590",7,15873.7193750764,28.2058941330761,3721.90436057806,404,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705904","670590",7,29195.3578124605,8597.50697061233,3038.79806646705,384,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705905","670590",2,14076.4806249673,7966.63002775726,1932.40009177479,201,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705906","670590",2,6293.57218749262,0,6110.8391965148,161,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6705907","670590",3,5798.36906244885,0,5556.7133522043,264,59,188406.299374892,21990.9153595652,67719.907570609,1982
"6706011","670601",6,4827.7193749146,4428.53490041383,4038.70238910336,410,16,24802.8490624632,15776.5440319893,8325.06283654738,1079
"6706012","670601",10,19975.1296875486,11348.0091315755,4286.36044744402,669,16,24802.8490624632,15776.5440319893,8325.06283654738,1079
"6706021","670602",2,14711.8503125496,13955.0871406308,1891.99428311206,239,11,41975.1090624334,34208.306853964,12864.0104863411,1287
"6706022","670602",3,8459.75156252924,5084.15524146333,3882.37600073115,404,11,41975.1090624334,34208.306853964,12864.0104863411,1287
"6706023","670602",2,6035.67937493825,4752.34563776588,1757.85246950778,257,11,41975.1090624334,34208.306853964,12864.0104863411,1287
"6706024","670602",4,12767.8278124162,10416.718834104,5331.78773299011,387,11,41975.1090624334,34208.306853964,12864.0104863411,1287
"6706031","670603",10,50975.6856248351,18204.2936057346,4907.77080420358,553,19,65273.6975000259,27694.7439557729,12660.3598306836,1367
"6706032","670603",6,6279.64875013474,5420.41719296295,3302.89750044676,412,19,65273.6975000259,27694.7439557729,12660.3598306836,1367
"6706033","670603",3,8018.36312505603,4070.03315707531,4449.69152603322,402,19,65273.6975000259,27694.7439557729,12660.3598306836,1367
"6706101","670610",17,42440.209374898,34656.2410058721,9655.45908159249,119,108,119995.589374769,86433.6686999215,60910.4812592498,1039
"6706102","670610",2,4154.12156248465,3279.22625832132,3053.74834684585,203,108,119995.589374769,86433.6686999215,60910.4812592498,1039
"6706103","670610",36,19569.2534376141,18242.8274120617,17869.0011990471,155,108,119995.589374769,86433.6686999215,60910.4812592498,1039
"6706104","670610",6,5342.02093746886,4707.92076644432,4786.71979046136,440,108,119995.589374769,86433.6686999215,60910.4812592498,1039
"6706105","670610",47,48489.984062303,25547.453257222,25545.552841303,122,108,119995.589374769,86433.6686999215,60910.4812592498,1039
"6706201","670620",46,34836.4443750642,31121.5480182353,29159.1478429163,242,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706202","670620",27,23602.7584375106,21586.0109953834,11989.8970286784,131,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706203","670620",53,40460.3087500744,35804.2486859381,37969.6332625296,201,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706204","670620",24,21596.9153125375,19449.6198742748,18657.8157968558,79,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706205","670620",33,30231.2915625488,414.702365002129,14480.9668179618,222,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706206","670620",13,17751.2884373553,16068.5199172103,9365.95460259269,273,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706207","670620",2,3066.81125002448,2926.67752627702,2081.34531970273,129,198,171545.818125115,127371.327382321,123704.760671237,1277
"6706301","670630",18,21232.0838256953,135108.566416304,11508.029322136,62,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706302","670630",25,16954.7558602504,16690.4820051291,18359.7032696605,100,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706303","670630",24,13999.3872794602,14126.7429286773,15362.9177849609,80,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706304","670630",33,19391.4995373525,19839.2180238664,19957.0942559286,130,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706305","670630",26,18233.2240623608,17315.8045383478,15629.3544083941,118,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706306","670630",25,15290.5114155672,18018.5733997093,17431.6941910054,229,151,105101.461980687,221099.387312034,98248.7932320853,719
"6706401","670640",3,4011.21093749691,3936.98267437328,1952.36979338131,233,21,66814.2150002225,24127.0476305842,13098.8742537739,1285
"6706402","670640",3,19603.3359375143,632.864930487623,3076.93457870127,203,21,66814.2150002225,24127.0476305842,13098.8742537739,1285
"6706403","670640",5,36008.5171876699,13343.8554946091,2036.12595632832,222,21,66814.2150002225,24127.0476305842,13098.8742537739,1285
"6706404","670640",10,7191.15093754139,6213.34453111421,6033.44392536301,627,21,66814.2150002225,24127.0476305842,13098.8742537739,1285
"6706501","670650",8,20210.3978124429,12509.233435072,3548.88081119966,392,12,36187.7165624674,22241.7165750217,7517.0697729715,819
"6706502","670650",2,4259.28999997466,4194.20319835592,1717.99716906843,215,12,36187.7165624674,22241.7165750217,7517.0697729715,819
"6706503","670650",2,11718.0287500499,5538.27994159376,2250.19179270341,212,12,36187.7165624674,22241.7165750217,7517.0697729715,819
"6706611","670661",4,57393.3815622944,14639.7473874183,3669.00170563254,231,16,103584.190767197,37567.399508062,14161.0244943456,1101
"6706612","670661",3,28707.3332673931,7476.7062890206,4657.37689461754,238,16,103584.190767197,37567.399508062,14161.0244943456,1101
"6706613","670661",4,7521.25812496897,6760.48440352431,2819.81078101952,380,16,103584.190767197,37567.399508062,14161.0244943456,1101
"6706614","670661",5,9962.21781254094,8690.46142809877,3014.83511307605,252,16,103584.190767197,37567.399508062,14161.0244943456,1101
"6706621","670662",10,6949.95593753085,5147.83310463652,4478.0511021018,599,24,62531.1318685231,24887.4705464067,21016.7623529956,1489
"6706622","670662",2,12691.9474999295,11131.2815409897,2222.59889810209,223,24,62531.1318685231,24887.4705464067,21016.7623529956,1489
"6706623","670662",7,21196.2781250579,3405.3448598515,3370.620975621,416,24,62531.1318685231,24887.4705464067,21016.7623529956,1489
"6706624","670662",5,21692.9503060048,5203.01104092896,10945.4913771707,251,24,62531.1318685231,24887.4705464067,21016.7623529956,1489
"6706701","670670",4,23629.6755723599,16178.6965171614,7987.4661818172,109,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706702","670670",10,9386.39187502582,9386.39187502582,9386.39187502582,182,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706703","670670",4,4945.93937488925,4502.82275187224,4595.50435462431,39,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706704","670670",3,3090.41468746122,2848.69797738455,3090.41468746122,119,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706705","670670",2,6595.83187509677,6202.33202553634,6595.83187509677,128,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706706","670670",4,7863.44156250171,6813.406965531,3090.39517626562,99,27,55511.6949473347,45932.3481125113,34746.0041502909,676
"6706801","670680",2,3860.35656251106,3860.35656251106,3860.35656251339,121,20,25126.2350000194,22700.1015543481,22147.9885849642,527
"6706802","670680",5,7449.11968750227,7020.20210105926,7423.25796762876,124,20,25126.2350000194,22700.1015543481,22147.9885849642,527
"6706803","670680",4,5899.53250004444,5218.88357883133,5509.06327733386,65,20,25126.2350000194,22700.1015543481,22147.9885849642,527
"6706804","670680",9,7917.22624996165,6600.65931194648,5355.31077748816,217,20,25126.2350000194,22700.1015543481,22147.9885849642,527
"6706901","670690",5,14355.7957962658,8689.066670164,4080.14786593913,133,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706902","670690",0,2490.04867140204,2529.11156249419,2241.31034519081,133,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706903","670690",6,4908.21331755258,4940.40040040668,4971.09254598385,122,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706904","670690",6,10221.9565625265,10221.9565625265,9114.68351252796,119,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706905","670690",6,6747.08374999091,6634.50382930413,6221.3685509339,137,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706906","670690",6,4495.14985585958,3649.94364647567,4370.87856975966,140,58,51620.9105416238,101802.416237966,54069.2585000738,1299
"6706907","670690",3,4844.35916054994,5302.78791445261,5486.63920125447,240,58,51620.9105416238,101802.416237966,54069.2585000738,1299
